time,contract,open,high,low,close,volume,delta
2015-04-02,201504,9538,9630,9535,9613,113956,0
2015-04-07,201504,9653,9660,9612,9629,72531,0
2015-04-08,201504,9633,9635,9558,9570,93023,0
2015-04-09,201504,9579,9676,9564,9572,149373,0
2015-04-10,201504,9628,9665,9592,9631,117052,0
2015-04-13,201504,9673,9683,9633,9658,76778,0
2015-04-14,201504,9641,9672,9626,9645,72882,0
2015-04-15,201504,9626,9654,9507,9519,81527,29
2015-04-16,201505,9561,9649,9548,9647,125644,0
2015-04-17,201505,9619,9629,9569,9584,105768,0
2015-04-20,201505,9530,9583,9506,9561,124838,0
2015-04-21,201505,9585,9613,9535,9556,109031,0
2015-04-22,201505,9561,9636,9561,9613,140111,0
2015-04-23,201505,9656,9854,9652,9838,186198,0
2015-04-24,201505,9880,10000,9860,9920,205630,0
2015-04-27,201505,9958,10031,9945,10019,147717,0
2015-04-28,201505,10022,10033,9963,9990,104894,0
2015-04-29,201505,9978,10022,9882,9909,173912,0
2015-04-30,201505,9902,9930,9858,9874,130831,0
2015-05-04,201505,9897,9911,9824,9886,112663,0
2015-05-05,201505,9866,9878,9814,9849,101312,0
2015-05-06,201505,9802,9865,9763,9847,115976,0
2015-05-07,201505,9786,9808,9745,9753,127793,0
2015-05-08,201505,9769,9783,9713,9721,92246,0
2015-05-11,201505,9800,9814,9657,9723,153477,0
2015-05-12,201505,9707,9748,9673,9706,108319,0
2015-05-13,201505,9712,9776,9697,9739,112670,0
2015-05-14,201505,9737,9741,9599,9604,138134,0
2015-05-15,201505,9635,9642,9541,9575,124138,0
2015-05-18,201505,9612,9614,9552,9598,83422,0
2015-05-19,201505,9616,9723,9602,9702,112436,0
2015-05-20,201505,9704,9725,9657,9668,70777,15
2015-05-21,201506,9645,9648,9512,9541,128047,0
2015-05-22,201506,9562,9649,9546,9625,110336,0
2015-05-25,201506,9603,9640,9550,9630,93841,0
2015-05-26,201506,9613,9725,9606,9659,113816,0
2015-05-27,201506,9607,9698,9601,9661,109440,0
2015-05-28,201506,9711,9750,9683,9731,112991,0
2015-05-29,201506,9741,9765,9688,9703,105432,0
2015-06-01,201506,9668,9713,9601,9630,117452,0
2015-06-02,201506,9586,9639,9565,9607,103278,0
2015-06-03,201506,9640,9648,9535,9547,124097,0
2015-06-04,201506,9531,9553,9301,9310,201882,0
2015-06-05,201506,9324,9347,9269,9308,124737,0
2015-06-08,201506,9312,9404,9235,9348,134121,0
2015-06-09,201506,9303,9346,9201,9237,142566,0
2015-06-10,201506,9256,9328,9252,9284,122088,0
2015-06-11,201506,9328,9333,9224,9288,119063,0
2015-06-12,201506,9272,9314,9230,9267,100723,0
2015-06-15,201506,9272,9318,9220,9244,102773,0
2015-06-16,201506,9244,9258,9164,9215,107392,0
2015-06-17,201506,9215,9237,9177,9182,60525,-133
2015-06-18,201507,9044,9078,9011,9049,101582,0
2015-06-22,201507,9108,9203,9105,9182,102653,0
2015-06-23,201507,9221,9268,9208,9231,105928,0
2015-06-24,201507,9215,9248,9193,9247,80166,0
2015-06-25,201507,9268,9370,9263,9340,133314,0
2015-06-26,201507,9348,9348,9300,9321,71962,0
2015-06-29,201507,9195,9222,9109,9138,128435,0
2015-06-30,201507,9146,9217,9124,9212,103538,0
2015-07-01,201507,9185,9319,9184,9294,124372,0
2015-07-02,201507,9300,9325,9260,9277,91336,0
2015-07-03,201507,9258,9305,9171,9304,132954,0
2015-07-06,201507,9235,9297,9182,9197,124847,0
2015-07-07,201507,9260,9303,9210,9242,131364,0
2015-07-08,201507,9205,9210,8912,8943,208064,0
2015-07-09,201507,8801,8939,8724,8873,191228,0
2015-07-13,201507,8935,9005,8902,8994,143663,0
2015-07-14,201507,9040,9084,8982,8984,119595,0
2015-07-15,201507,9040,9078,8989,9030,86214,-145
2015-07-16,201508,8935,8983,8900,8918,132934,0
2015-07-17,201508,8906,8935,8871,8912,112014,0
2015-07-20,201508,8970,9027,8804,8851,154969,0
2015-07-21,201508,8887,8940,8815,8936,130043,0
2015-07-22,201508,8882,8883,8795,8815,141659,0
2015-07-23,201508,8778,8822,8670,8755,172946,0
2015-07-24,201508,8720,8740,8653,8684,118845,0
2015-07-27,201508,8637,8670,8493,8522,166607,0
2015-07-28,201508,8500,8591,8480,8541,144711,0
2015-07-29,201508,8533,8548,8440,8484,163353,0
2015-07-30,201508,8520,8632,8509,8610,145791,0
2015-07-31,201508,8593,8606,8508,8570,134673,0
2015-08-03,201508,8546,8548,8400,8452,136292,0
2015-08-04,201508,8487,8552,8416,8465,167463,0
2015-08-05,201508,8504,8547,8448,8523,145087,0
2015-08-06,201508,8541,8579,8366,8390,179691,0
2015-08-07,201508,8360,8423,8312,8389,148812,0
2015-08-10,201508,8405,8461,8345,8445,143227,0
2015-08-11,201508,8505,8556,8358,8360,185037,0
2015-08-12,201508,8365,8390,8243,8299,183071,0
2015-08-13,201508,8348,8363,8275,8306,150738,0
2015-08-14,201508,8262,8334,8262,8325,109685,0
2015-08-17,201508,8321,8330,8223,8238,117000,0
2015-08-18,201508,8241,8276,8161,8171,121489,0
2015-08-19,201508,8178,8179,7993,8002,100462,-3
2015-08-20,201509,7949,8040,7898,7976,187311,0
2015-08-21,201509,7858,7887,7740,7746,173817,0
2015-08-24,201509,7609,7676,7010,7340,363562,0
2015-08-25,201509,7400,7606,7318,7577,232826,0
2015-08-26,201509,7525,7678,7432,7607,238126,0
2015-08-27,201509,7656,7729,7631,7680,169278,0
2015-08-28,201509,7812,7902,7791,7876,166637,0
2015-08-31,201509,7831,8034,7802,7969,142837,0
2015-09-01,201509,7901,7964,7802,7834,173633,0
2015-09-02,201509,7768,7997,7761,7945,195810,0
2015-09-03,201509,7961,8003,7874,7977,150828,0
2015-09-04,201509,7931,8039,7872,7890,175381,0
2015-09-07,201509,7850,8008,7843,7932,168779,0
2015-09-08,201509,7930,7979,7880,7976,136319,0
2015-09-09,201509,8114,8340,8104,8332,193366,0
2015-09-10,201509,8226,8292,8192,8262,144895,0
2015-09-11,201509,8221,8295,8202,8263,118168,0
2015-09-14,201509,8319,8340,8210,8273,140360,0
2015-09-15,201509,8300,8333,8230,8237,122459,0
2015-09-16,201509,8310,8358,8270,8318,79794,-38
2015-09-17,201510,8368,8478,8364,8437,140782,0
2015-09-18,201510,8418,8459,8383,8437,122404,0
2015-09-21,201510,8328,8335,8233,8270,126245,0
2015-09-22,201510,8295,8340,8276,8330,99062,0
2015-09-23,201510,8234,8250,8135,8140,138462,0
2015-09-24,201510,8188,8219,8047,8091,163864,0
2015-09-25,201510,8142,8152,8033,8120,159607,0
2015-09-30,201510,8015,8178,7983,8135,165105,0
2015-10-01,201510,8174,8330,8116,8309,178676,0
2015-10-02,201510,8283,8319,8254,8277,104822,0
2015-10-05,201510,8358,8377,8275,8335,130706,0
2015-10-06,201510,8431,8478,8365,8370,146882,0
2015-10-07,201510,8377,8497,8357,8492,140020,0
2015-10-08,201510,8534,8544,8422,8441,142238,0
2015-10-12,201510,8494,8580,8464,8552,125313,0
2015-10-13,201510,8554,8575,8511,8553,99950,0
2015-10-14,201510,8521,8554,8492,8519,107138,0
2015-10-15,201510,8565,8668,8565,8608,137779,0
2015-10-16,201510,8588,8627,8571,8607,96409,0
2015-10-19,201510,8627,8670,8588,8624,107263,0
2015-10-20,201510,8644,8663,8629,8659,72202,0
2015-10-21,201510,8690,8704,8593,8617,70576,-17
2015-10-22,201511,8588,8633,8566,8595,97257,0
2015-10-23,201511,8742,8752,8669,8692,108850,0
2015-10-26,201511,8730,8765,8716,8736,79541,0
2015-10-27,201511,8722,8728,8655,8691,98907,0
2015-10-28,201511,8685,8710,8613,8638,115382,0
2015-10-29,201511,8681,8685,8545,8550,141975,0
2015-10-30,201511,8560,8600,8484,8568,155384,0
2015-11-02,201511,8535,8598,8502,8583,114681,0
2015-11-03,201511,8665,8740,8645,8721,122431,0
2015-11-04,201511,8765,8900,8751,8882,160030,0
2015-11-05,201511,8879,8899,8832,8870,95477,0
2015-11-06,201511,8850,8858,8650,8689,185122,0
2015-11-09,201511,8677,8748,8597,8631,165446,0
2015-11-10,201511,8581,8592,8512,8532,130983,0
2015-11-11,201511,8507,8549,8372,8380,179058,0
2015-11-12,201511,8404,8461,8354,8461,146750,0
2015-11-13,201511,8380,8472,8318,8356,175184,0
2015-11-16,201511,8245,8307,8212,8290,130823,0
2015-11-17,201511,8370,8490,8369,8440,142792,0
2015-11-18,201511,8440,8450,8326,8336,80323,-26
2015-11-19,201512,8371,8460,8323,8447,154627,0
2015-11-20,201512,8430,8475,8396,8444,114269,0
2015-11-23,201512,8488,8511,8407,8478,124794,0
2015-11-24,201512,8461,8494,8362,8402,159270,0
2015-11-25,201512,8412,8418,8320,8388,137731,0
2015-11-26,201512,8412,8525,8410,8502,134104,0
2015-11-27,201512,8520,8534,8377,8393,137651,0
2015-11-30,201512,8311,8345,8202,8300,167068,0
2015-12-01,201512,8360,8463,8317,8456,158136,0
2015-12-02,201512,8433,8510,8415,8452,146607,0
2015-12-03,201512,8388,8490,8363,8476,147592,0
2015-12-04,201512,8361,8410,8326,8397,142109,0
2015-12-07,201512,8495,8550,8455,8468,139878,0
2015-12-08,201512,8438,8451,8318,8334,147353,0
2015-12-09,201512,8311,8328,8212,8221,155215,0
2015-12-10,201512,8182,8208,8101,8188,171965,0
2015-12-11,201512,8200,8220,8068,8071,163093,0
2015-12-14,201512,7976,8065,7949,8058,133633,0
2015-12-15,201512,8077,8137,8048,8066,124953,0
2015-12-16,201512,8180,8209,8112,8198,86012,-31
2015-12-17,201601,8202,8303,8176,8281,144407,0
2015-12-18,201601,8248,8319,8206,8231,145198,0
2015-12-21,201601,8173,8283,8133,8280,137907,0
2015-12-22,201601,8257,8297,8220,8277,125778,0
2015-12-23,201601,8301,8347,8267,8290,134869,0
2015-12-24,201601,8346,8388,8293,8317,114327,0
2015-12-25,201601,8335,8378,8306,8376,69636,0
2015-12-28,201601,8370,8394,8349,8356,74223,0
2015-12-29,201601,8321,8347,8263,8287,110562,0
2015-12-30,201601,8313,8329,8226,8260,115881,0
2015-12-31,201601,8240,8300,8234,8272,103762,0
2016-01-04,201601,8262,8294,8036,8075,190262,0
2016-01-05,201601,8099,8130,8011,8025,161606,0
2016-01-06,201601,8038,8048,7901,7971,199886,0
2016-01-07,201601,7956,7971,7731,7799,246258,0
2016-01-08,201601,7755,7884,7734,7868,182168,0
2016-01-11,201601,7730,7793,7672,7740,184523,0
2016-01-12,201601,7800,7808,7680,7709,175662,0
2016-01-13,201601,7784,7849,7736,7806,187843,0
2016-01-14,201601,7647,7724,7607,7716,170152,0
2016-01-15,201601,7801,7809,7636,7665,179699,0
2016-01-18,201601,7513,7828,7503,7814,231579,0
2016-01-19,201601,7786,7868,7750,7867,156231,0
2016-01-20,201601,7797,7804,7673,7705,113556,-74
2016-01-21,201602,7659,7706,7601,7613,202190,0
2016-01-22,201602,7730,7752,7641,7748,183023,0
2016-01-25,201602,7768,7881,7766,7833,145890,0
2016-01-26,201602,7784,7810,7745,7779,144904,0
2016-01-27,201602,7850,7859,7778,7839,145512,0
2016-01-28,201602,7800,7903,7793,7855,153025,0
2016-01-29,201602,7841,8073,7820,8053,235889,0
2016-01-30,201602,8103,8167,8091,8163,68009,0
2016-02-01,201602,8131,8150,8067,8124,151392,0
2016-02-02,201602,8079,8149,8061,8105,132200,0
2016-02-03,201602,8026,8085,7993,8034,156036,0
2016-02-15,201602,7920,8068,7907,8049,120522,0
2016-02-16,201602,8080,8232,8077,8205,143450,0
2016-02-17,201602,8232,8251,8193,8212,69475,-35
2016-02-18,201603,8290,8332,8233,8284,122450,0
2016-02-19,201603,8278,8318,8253,8304,93468,0
2016-02-22,201603,8289,8404,8261,8302,140543,0
2016-02-23,201603,8321,8331,8271,8318,108656,0
2016-02-24,201603,8300,8382,8216,8248,162262,0
2016-02-25,201603,8287,8375,8271,8337,146640,0
2016-02-26,201603,8390,8416,8311,8391,138541,0
2016-03-01,201603,8372,8484,8360,8448,135666,0
2016-03-02,201603,8540,8575,8500,8517,130474,0
2016-03-03,201603,8530,8606,8517,8566,133431,0
2016-03-04,201603,8570,8618,8548,8602,124623,0
2016-03-07,201603,8605,8685,8573,8605,127041,0
2016-03-08,201603,8611,8620,8525,8614,135865,0
2016-03-09,201603,8613,8632,8555,8620,116227,0
2016-03-10,201603,8629,8676,8601,8641,117212,0
2016-03-11,201603,8618,8707,8608,8707,127858,0
2016-03-14,201603,8727,8778,8725,8741,100378,0
2016-03-15,201603,8739,8750,8578,8603,154495,0
2016-03-16,201603,8636,8705,8633,8691,62237,-39
2016-03-17,201604,8754,8819,8681,8698,165225,0
2016-03-18,201604,8725,8779,8703,8763,124934,0
2016-03-21,201604,8798,8810,8690,8745,118223,0
2016-03-22,201604,8775,8776,8660,8752,145490,0
2016-03-23,201604,8761,8787,8698,8721,137212,0
2016-03-24,201604,8685,8751,8627,8714,151738,0
2016-03-25,201604,8727,8759,8671,8702,106283,0
2016-03-28,201604,8720,8733,8653,8683,108155,0
2016-03-29,201604,8682,8697,8564,8600,157820,0
2016-03-30,201604,8645,8747,8626,8740,148134,0
2016-03-31,201604,8784,8815,8691,8715,166140,0
2016-04-01,201604,8670,8694,8598,8629,156394,0
2016-04-06,201604,8591,8599,8453,8460,155833,0
2016-04-07,201604,8470,8493,8381,8438,152642,0
2016-04-08,201604,8388,8500,8375,8484,141301,0
2016-04-11,201604,8456,8530,8415,8514,130869,0
2016-04-12,201604,8541,8584,8468,8495,147988,0
2016-04-13,201604,8542,8644,8529,8638,145371,0
2016-04-14,201604,8705,8724,8645,8661,118608,0
2016-04-15,201604,8620,8719,8591,8716,133496,0
2016-04-18,201604,8651,8684,8630,8645,96469,0
2016-04-19,201604,8700,8748,8598,8636,143224,0
2016-04-20,201604,8657,8684,8498,8520,103218,-66
2016-04-21,201605,8513,8535,8455,8530,121696,0
2016-04-22,201605,8513,8560,8461,8498,150020,0
2016-04-25,201605,8519,8540,8477,8527,98712,0
2016-04-26,201605,8533,8619,8523,8573,135698,0
2016-04-27,201605,8560,8590,8506,8557,116750,0
2016-04-28,201605,8586,8599,8408,8417,189667,0
2016-04-29,201605,8375,8400,8303,8309,132153,0
2016-05-03,201605,8319,8330,8220,8259,122779,0
2016-05-04,201605,8238,8257,8105,8177,176451,0
2016-05-05,201605,8160,8181,8095,8142,137814,0
2016-05-06,201605,8118,8140,8061,8102,132548,0
2016-05-09,201605,8141,8160,8065,8114,122234,0
2016-05-10,201605,8116,8180,8057,8153,150035,0
2016-05-11,201605,8177,8192,8081,8125,151239,0
2016-05-12,201605,8096,8155,8066,8084,135181,0
2016-05-13,201605,8067,8075,7953,8019,165516,0
2016-05-16,201605,8021,8085,7988,8062,119350,0
2016-05-17,201605,8076,8152,8020,8150,149411,0
2016-05-18,201605,8093,8153,8056,8148,72947,-47
2016-05-19,201606,8118,8130,8006,8034,142349,0
2016-05-20,201606,8035,8125,8023,8104,160825,0
2016-05-23,201606,8121,8355,8051,8346,210387,0
2016-05-24,201606,8329,8345,8276,8283,100821,0
2016-05-25,201606,8341,8412,8332,8385,130097,0
2016-05-26,201606,8401,8408,8352,8385,88319,0
2016-05-27,201606,8416,8468,8390,8462,106930,0
2016-05-30,201606,8481,8533,8433,8508,118527,0
2016-05-31,201606,8499,8545,8455,8515,126306,0
2016-06-01,201606,8490,8590,8486,8563,127252,0
2016-06-02,201606,8568,8610,8518,8552,130904,0
2016-06-03,201606,8561,8585,8537,8566,89684,0
2016-06-04,201606,8566,8590,8560,8576,29904,0
2016-06-06,201606,8575,8655,8507,8575,131138,0
2016-06-07,201606,8614,8684,8606,8666,123660,0
2016-06-08,201606,8673,8742,8671,8718,128016,0
2016-06-13,201606,8635,8636,8502,8525,143210,0
2016-06-14,201606,8495,8578,8483,8575,100005,0
2016-06-15,201606,8552,8607,8508,8601,83307,-186
2016-06-16,201607,8410,8410,8247,8283,161463,0
2016-06-17,201607,8348,8431,8345,8395,135050,0
2016-06-20,201607,8503,8520,8428,8469,116526,0
2016-06-21,201607,8459,8525,8435,8510,106418,0
2016-06-22,201607,8510,8530,8460,8509,112917,0
2016-06-23,201607,8515,8526,8467,8510,80600,0
2016-06-24,201607,8500,8553,8140,8237,350442,0
2016-06-27,201607,8250,8339,8239,8325,123041,0
2016-06-28,201607,8274,8387,8260,8376,128660,0
2016-06-29,201607,8392,8493,8391,8436,136847,0
2016-06-30,201607,8492,8542,8440,8518,149852,0
2016-07-01,201607,8568,8638,8551,8626,125907,0
2016-07-04,201607,8636,8679,8598,8630,116588,0
2016-07-05,201607,8600,8635,8567,8609,98342,0
2016-07-06,201607,8552,8559,8443,8468,165720,0
2016-07-07,201607,8508,8571,8505,8562,98460,0
2016-07-11,201607,8683,8748,8677,8736,119642,0
2016-07-12,201607,8751,8795,8736,8777,104943,0
2016-07-13,201607,8825,8837,8726,8793,146721,0
2016-07-14,201607,8800,8841,8769,8813,110717,0
2016-07-15,201607,8846,8925,8823,8911,129586,0
2016-07-18,201607,8918,9001,8912,8998,104668,0
2016-07-19,201607,9020,9035,8962,9033,112870,0
2016-07-20,201607,9010,9042,8972,9003,92077,-115
2016-07-21,201608,8922,9009,8916,8984,118753,0
2016-07-22,201608,8965,8984,8925,8925,108081,0
2016-07-25,201608,8967,9027,8803,8891,175682,0
2016-07-26,201608,8871,8970,8862,8965,121586,0
2016-07-27,201608,9016,9049,8952,8976,149634,0
2016-07-28,201608,8982,9027,8926,8981,124594,0
2016-07-29,201608,9003,9014,8889,8893,153686,0
2016-08-01,201608,8940,9043,8936,9041,121617,0
2016-08-02,201608,9014,9035,8993,9015,84604,0
2016-08-03,201608,8914,8972,8861,8933,140303,0
2016-08-04,201608,8990,8992,8891,8971,124915,0
2016-08-05,201608,8996,9074,8973,9063,127062,0
2016-08-08,201608,9133,9148,9063,9116,111156,0
2016-08-09,201608,9122,9145,9096,9118,93499,0
2016-08-10,201608,9136,9167,9090,9145,122854,0
2016-08-11,201608,9125,9159,8998,9085,158950,0
2016-08-12,201608,9129,9149,9102,9130,102927,0
2016-08-15,201608,9147,9161,9087,9125,104129,0
2016-08-16,201608,9155,9156,9052,9088,136271,0
2016-08-17,201608,9073,9123,9067,9121,64906,-100
2016-08-18,201609,9010,9059,8980,9042,102702,0
2016-08-19,201609,9050,9109,8942,8946,180096,0
2016-08-22,201609,8941,8949,8853,8892,140549,0
2016-08-23,201609,8921,8988,8912,8984,110636,0
2016-08-24,201609,9002,9023,8948,8956,100119,0
2016-08-25,201609,8942,9073,8939,9072,131834,0
2016-08-26,201609,9055,9090,9036,9080,86716,0
2016-08-29,201609,9045,9075,8948,9042,148062,0
2016-08-30,201609,9075,9085,9021,9036,106262,0
2016-08-31,201609,9018,9060,8959,8976,144216,0
2016-09-01,201609,8971,8980,8883,8941,150601,0
2016-09-02,201609,8948,8973,8904,8931,110019,0
2016-09-05,201609,9000,9067,8997,9062,104503,0
2016-09-06,201609,9073,9160,9062,9150,103096,0
2016-09-07,201609,9156,9262,9150,9253,120930,0
2016-09-08,201609,9251,9253,9215,9239,74367,0
2016-09-09,201609,9182,9184,9113,9127,128727,0
2016-09-10,201609,8930,9001,8923,8953,75543,0
2016-09-12,201609,8990,8994,8898,8899,134696,0
2016-09-13,201609,8974,8979,8816,8906,168572,0
2016-09-14,201609,8866,8942,8854,8874,122462,0
2016-09-19,201609,8949,9158,8947,9151,134041,0
2016-09-20,201609,9142,9164,9113,9141,81619,0
2016-09-21,201609,9129,9224,9115,9221,71871,-65
2016-09-22,201610,9221,9262,9154,9188,123238,0
2016-09-23,201610,9234,9248,9189,9236,95254,0
2016-09-26,201610,9222,9226,9148,9154,95518,0
2016-09-29,201610,9226,9297,9206,9253,134652,0
2016-09-30,201610,9183,9206,9127,9128,131336,0
2016-10-03,201610,9205,9230,9161,9194,100366,0
2016-10-04,201610,9202,9259,9187,9247,95212,0
2016-10-05,201610,9210,9266,9201,9240,80944,0
2016-10-06,201610,9281,9283,9207,9256,100965,0
2016-10-07,201610,9250,9269,9236,9253,65160,0
2016-10-11,201610,9300,9343,9143,9191,172590,0
2016-10-12,201610,9180,9274,9164,9260,109439,0
2016-10-13,201610,9268,9282,9179,9203,132662,0
2016-10-14,201610,9207,9224,9147,9169,124559,0
2016-10-17,201610,9178,9193,9060,9166,172336,0
2016-10-18,201610,9183,9218,9154,9212,111607,0
2016-10-19,201610,9223,9300,9219,9280,83146,-32
2016-10-20,201611,9269,9295,9235,9278,101403,0
2016-10-21,201611,9259,9322,9241,9264,118701,0
2016-10-24,201611,9294,9325,9269,9309,96959,0
2016-10-25,201611,9328,9394,9308,9374,112198,0
2016-10-26,201611,9340,9363,9323,9336,89104,0
2016-10-27,201611,9324,9348,9260,9287,127287,0
2016-10-28,201611,9286,9313,9261,9280,95571,0
2016-10-31,201611,9263,9300,9174,9283,146451,0
2016-11-01,201611,9259,9292,9226,9280,101254,0
2016-11-02,201611,9199,9225,9144,9160,150617,0
2016-11-03,201611,9131,9160,9078,9088,133635,0
2016-11-04,201611,9058,9094,9047,9064,96995,0
2016-11-07,201611,9131,9200,9115,9197,104819,0
2016-11-08,201611,9216,9230,9162,9225,113316,0
2016-11-09,201611,9223,9307,8891,8929,383062,0
2016-11-10,201611,9140,9192,9134,9177,128206,0
2016-11-11,201611,9048,9057,8949,8967,169424,0
2016-11-14,201611,8957,8988,8877,8945,154181,0
2016-11-15,201611,8900,8975,8896,8938,126244,0
2016-11-16,201611,8990,9034,8979,8983,81780,-30
2016-11-17,201612,8942,8965,8906,8962,126032,0
2016-11-18,201612,8979,9006,8926,8987,131657,0
2016-11-21,201612,8980,9026,8971,9017,85118,0
2016-11-22,201612,9050,9164,9041,9140,131975,0
2016-11-23,201612,9150,9192,9142,9175,97004,0
2016-11-24,201612,9156,9165,9117,9142,100718,0
2016-11-25,201612,9142,9192,9133,9162,98418,0
2016-11-28,201612,9157,9248,9150,9223,116117,0
2016-11-29,201612,9222,9238,9196,9203,102736,0
2016-11-30,201612,9211,9245,9177,9226,121118,0
2016-12-01,201612,9229,9279,9218,9261,107725,0
2016-12-02,201612,9199,9200,9148,9165,118365,0
2016-12-05,201612,9159,9183,9117,9157,106235,0
2016-12-06,201612,9232,9285,9230,9262,100111,0
2016-12-07,201612,9300,9305,9248,9263,90572,0
2016-12-08,201612,9360,9370,9315,9367,107677,0
2016-12-09,201612,9377,9399,9365,9390,73647,0
2016-12-12,201612,9420,9440,9350,9355,122898,0
2016-12-13,201612,9340,9381,9338,9378,67226,0
2016-12-14,201612,9409,9413,9353,9370,84134,0
2016-12-15,201612,9330,9374,9305,9368,122887,0
2016-12-16,201612,9367,9370,9309,9312,94338,0
2016-12-19,201612,9290,9317,9242,9246,97966,0
2016-12-20,201612,9261,9266,9209,9260,94397,0
2016-12-21,201612,9261,9269,9225,9232,57418,-1
2016-12-22,201701,9211,9222,9123,9130,116186,0
2016-12-23,201701,9115,9147,9088,9090,108371,0
2016-12-26,201701,9107,9131,9089,9123,69826,0
2016-12-27,201701,9123,9130,9106,9113,47613,0
2016-12-28,201701,9110,9213,9105,9211,97142,0
2016-12-29,201701,9188,9211,9168,9184,92394,0
2016-12-30,201701,9215,9282,9215,9262,116363,0
2017-01-03,201701,9266,9282,9231,9281,89236,0
2017-01-04,201701,9281,9295,9261,9273,87205,0
2017-01-05,201701,9270,9354,9266,9340,118916,0
2017-01-06,201701,9353,9375,9338,9367,66823,0
2017-01-09,201701,9379,9409,9325,9344,112414,0
2017-01-10,201701,9332,9350,9320,9342,75316,0
2017-01-11,201701,9395,9396,9333,9338,90570,0
2017-01-12,201701,9353,9433,9350,9410,112809,0
2017-01-13,201701,9388,9397,9361,9374,78877,0
2017-01-16,201701,9360,9362,9274,9286,112062,0
2017-01-17,201701,9282,9344,9280,9341,73933,0
2017-01-18,201701,9336,9349,9314,9340,53006,-21
2017-01-19,201702,9337,9342,9254,9306,123119,0
2017-01-20,201702,9283,9338,9278,9330,77047,0
2017-01-23,201702,9319,9423,9318,9407,99677,0
2017-01-24,201702,9423,9464,9405,9446,78507,0
2017-02-02,201702,9500,9510,9373,9375,137809,0
